Id,SalePrice
1603,85781.20216856542
1604,263291.6548636644
1605,246598.58964323244
1606,167334.96596905548
1607,150889.47101895098
1608,216829.20192695747
1609,200795.8113458994
1610,162804.85670737422
1611,146744.26265650894
1612,167524.48659207884
1613,163755.8506536452
1614,119552.69253896814
1615,90882.05691666709
1616,79723.0724938239
1617,87737.36963954796
1618,124932.43781035757
1619,128222.04965166973
1620,144465.04209642322
1621,131169.5924989206
1622,144496.56072353132
1623,285102.62648339826
1624,207827.74374591067
1625,121725.70951066406
1626,169951.0878792699
1627,185899.46114495816
1628,278918.2679992639
1629,171003.4017976136
1630,314311.966083133
1631,212342.75863694976
1632,255370.02759731608
1633,167494.93730596732
1634,178487.41328776284
1635,177255.4201525168
1636,154570.7499045077
1637,183778.5627290701
1638,209838.482363128
1639,176228.93808118821
1640,249389.7188889171
1641,181275.04470335724
1642,220433.60348133612
1643,227562.62694569447
1644,229502.40832154578
1645,185228.04312111015
1646,155604.20943312292
1647,159989.9772530052
1648,145251.1599428463
1649,136301.35240785684
1650,124661.46199778114
1651,127458.45062042243
1652,94360.5235546882
1653,94319.59994745393
1654,155850.04383772518
1655,163869.62804083075
1656,152218.695348255
1657,155788.12931064705
1658,154007.14696352158
1659,146743.76406471382
1660,147916.4120284912
1661,429260.2784996681
1662,375457.40728822845
1663,393094.62719496066
1664,450082.9230098212
1665,309772.4387195952
1666,320275.1725359515
1667,314701.8011288398
1668,319691.21827888174
1669,298647.99027897214
1670,339205.07063288457
1671,276623.45854423445
1672,475573.89012518706
1673,292924.67283965903
1674,254500.4411367344
1675,184328.77989290535
1676,187330.35710323104
1677,212111.1835351904
1678,467730.8161046241
1679,341208.57664276357
1680,319906.9636456143
1681,265468.74046047305
1682,304912.52331994905
1683,190162.42219782964
1684,170114.28279365262
1685,171610.3124696744
1686,169255.130561791
1687,167957.49466176683
1688,187311.34481619205
1689,190705.59850064016
1690,182650.5093930444
1691,175279.67721732074
1692,251721.75857551635
1693,168442.40262745813
1694,181305.72025806457
1695,167299.59257299718
1696,274443.22542181425
1697,166527.09728445447
1698,323815.35439638875
1699,307527.4556479564
1700,231568.84329313063
1701,260391.7015319966
1702,251224.83097826093
1703,258039.20873564953
1704,299283.3168975333
1705,225442.1751081902
1706,446310.5777710878
1707,218507.31551148996
1708,219810.28188217452
1709,277843.8314270184
1710,221972.48727493308
1711,255929.6284563816
1712,230333.37162315368
1713,258295.62003492165
1714,218169.38853980842
1715,200450.75758893826
1716,181898.00537091095
1717,172017.37146428297
1718,111553.41411046934
1719,208297.32624538545
1720,249530.7117856135
1721,172775.43255418335
1722,107066.27994421808
1723,155501.66044471232
1724,207165.7787665233
1725,228513.33021077872
1726,186839.77740667644
1727,160703.48276622698
1728,189670.64569789774
1729,164674.3744376238
1730,155545.75477396164
1731,120630.35060039458
1732,133829.71573349493
1733,121915.18803600201
1734,131161.29624628054
1735,133802.7548058649
1736,116544.08461079218
1737,347434.6590928885
1738,209404.84027184497
1739,251803.93227270487
1740,176322.63411113404
1741,177162.62793533385
1742,166207.64357298953
1743,178422.42988651892
1744,320871.3927317421
1745,225272.19908700843
1746,228985.47881302715
1747,219605.25709669554
1748,202471.80254555302
1749,163962.28863173502
1750,150525.42106269504
1751,229843.3387981683
1752,120721.72756193395
1753,137433.23411615478
1754,209127.04218883812
1755,171362.67291550952
1756,124950.97491924536
1757,118194.9654080876
1758,147941.33849559232
1759,162418.51254787433
1760,162862.7585588061
1761,148635.81363891298
1762,171310.64109916615
1763,161112.57199830553
1764,117394.9506189249
1765,160909.51482365845
1766,167126.936824708
1767,203041.90310525137
1768,141405.10210962867
1769,155235.21679754165
1770,137247.1421665609
1771,140463.87245407948
1772,135165.10416910166
1773,142177.95365764058
1774,130688.67399023772
1775,130892.08391039175
1776,116600.76637137482
1777,114415.97380521774
1778,126760.90167530283
1779,118485.51609257443
1780,179944.48023763963
1781,127601.74528201121
1782,94629.27609524847
1783,124212.02007952557
1784,90008.88950083079
1785,115589.65367460942
1786,147840.94041403302
1787,169973.1928809853
1788,51828.3153957084
1789,102246.62088499054
1790,71642.11443673303
1791,155561.10392796513
1792,154143.64493640143
1793,133624.0906250791
1794,139332.86572556858
1795,138419.78504614191
1796,121243.73893501623
1797,114152.02543435985
1798,124220.14728439543
1799,111936.71895184132
1800,129427.11955704671
1801,128987.30660227605
1802,145999.37002409803
1803,146900.55021941382
1804,143968.40668953393
1805,133552.51089551716
1806,112409.465099609
1807,140469.1018738714
1808,125851.7917380275
1809,124817.86037587379
1810,146215.41952609087
1811,113887.35683495301
1812,109241.61428545305
1813,121509.81157807673
1814,97470.99325607617
1815,57352.257318925935
1816,97801.5346974926
1817,121135.58487708143
1818,143836.88877714236
1819,109179.11854355052
1820,67542.25737569596
1821,123904.7174218675
1822,148896.5392134847
1823,55999.30903979083
1824,129493.11498571612
1825,131773.37999647422
1826,102254.3665115217
1827,109048.63258410961
1828,134176.9592269305
1829,110990.93342518179
1830,138940.32742627643
1831,162313.74618499217
1832,115520.42576066995
1833,145196.99423396654
1834,122525.71061860434
1835,156701.02455830062
1836,129502.29577183389
1837,100038.79805792375
1838,133561.0691013907
1839,77569.44502760275
1840,131328.8888647432
1841,142374.80506723106
1842,86245.17647942492
1843,142295.1244715813
1844,133802.83965471073
1845,135321.16221707678
1846,152675.03208526524
1847,139802.03625807466
1848,54104.306026336664
1849,112930.72706892206
1850,130408.25520332715
1851,149723.7949097072
1852,126688.14251458146
1853,129454.45094460837
1854,182393.04747444773
1855,142451.66691656437
1856,212354.31511594038
1857,158831.15136660647
1858,133402.470662942
1859,121249.93332105305
1860,156289.8083094885
1861,120683.29494955424
1862,269184.0520219067
1863,263211.75203105435
1864,263888.3340154869
1865,321307.8029917903
1866,325491.1377694904
1867,239226.7779371659
1868,305115.16243124084
1869,200034.221094223
1870,230493.29203110296
1871,252506.64220980476
1872,169777.60636477795
1873,216861.21111750256
1874,136122.7311674743
1875,204726.60817886353
1876,187383.3173688159
1877,202732.47226808572
1878,210069.77621902624
1879,132961.48071366842
1880,138593.42819393598
1881,248718.50003975016
1882,258012.76983721834
1883,201211.49439111678
1884,220444.1269978489
1885,247287.11373566784
1886,294893.83862565353
1887,198321.3576036049
1888,271752.7671526956
1889,159850.75991014682
1890,138791.65554376546
1891,143868.58689840446
1892,110333.26297915661
1893,133662.92012673087
1894,130823.51200454534
1895,150302.95798560587
1896,125971.2764647345
1897,117741.66009596766
1898,101048.74150676548
1899,126022.0792671176
1900,151720.96290844455
1901,157763.85561356248
1902,143227.99085566908
1903,219883.49408636725
1904,137009.6353652022
1905,170444.16076107317
1906,148892.8170073137
1907,184942.8716838831
1908,108204.5037839036
1909,130025.72738787475
1910,122792.3032357428
1911,188370.64723364596
1912,260823.2582402605
1913,147319.78850240397
1914,56236.369965082165
1915,270222.182458024
1916,79802.48601861658
1917,245370.64185548027
1918,136914.02103445714
1919,158001.93665746975
1920,152691.95484461583
1921,426383.6723679082
1922,323932.67611006607
1923,199759.8180935398
1924,224622.57619584634
1925,222495.62861033686
1926,381071.1673056978
1927,138044.22069580527
1928,156642.5744180565
1929,123784.31374547766
1930,122983.52115923002
1931,141081.89109841228
1932,137527.85408026847
1933,168225.06786474684
1934,172339.28685406223
1935,175887.35131840286
1936,187173.19892949285
1937,181656.2078166781
1938,168919.12049450574
1939,252179.14197631727
1940,195016.57789091376
1941,176251.02677960924
1942,191809.8086603277
1943,193519.18975788244
1944,301324.12730625196
1945,366393.83372392494
1946,147561.9452463599
1947,309532.37499420147
1948,161895.49008394615
1949,249090.85968007616
1950,187101.71295129112
1951,274101.71940437553
1952,221662.3313052461
1953,164764.18250756213
1954,207322.54236607425
1955,131500.58945533095
1956,280268.8910091124
1957,155183.96273425614
1958,295166.57304347487
1959,140460.03461238815
1960,113657.30744566247
1961,119616.01341019144
1962,90715.44651695837
1963,96520.89049010462
1964,112527.38854440373
1965,150603.46713027856
1966,157329.61337057446
1967,280130.316837123
1968,362002.2275967154
1969,394436.49575900706
1970,432749.55679138657
1971,401301.0248954969
1972,370663.964520068
1973,253674.76264370378
1974,294746.643697253
1975,458881.7850671441
1976,268790.17405987723
1977,321563.4602273794
1978,351959.23236122174
1979,316496.7013598377
1980,195139.74317738326
1981,323209.7085289594
1982,223043.16063257426
1983,211995.70326526687
1984,177603.34648504824
1985,206067.49140940415
1986,207587.6195544791
1987,182172.40929747824
1988,177697.841367306
1989,187044.99657654457
1990,220381.0872318973
1991,222999.08525286196
1992,218475.84630751904
1993,173896.05298959863
1994,249065.8842875014
1995,184667.05434553657
1996,243088.5785120719
1997,328781.06847202586
1998,337429.8699280878
1999,245206.48444578098
2000,290035.1320831818
2001,262400.2388254366
2002,238310.00805622825
2003,253628.3825396797
2004,254469.0442658744
2005,216676.47987644872
2006,220526.92015858938
2007,250187.5323217822
2008,204384.77197485443
2009,192080.204128366
2010,197023.53540649958
2011,122270.6634584871
2012,178042.8751234032
2013,182748.56338012143
2014,185989.8951027326
2015,202438.40361965596
2016,191691.57980751464
2017,205475.99553846873
2018,125725.30630057046
2019,135488.66385915226
2020,122002.36774124562
2021,113840.94587812219
2022,178067.878717357
2023,147385.08788189705
2024,218953.424886953
2025,347349.798435017
2026,184756.0393429712
2027,151720.65864362422
2028,153025.00449382843
2029,166281.06158437658
2030,280042.77035297645
2031,241021.87428571057
2032,263117.27788694546
2033,269627.5887809529
2034,166151.13778410183
2035,203204.83426781546
2036,200033.90715673502
2037,200856.04094946574
2038,325464.20228005137
2039,199810.14380735767
2040,389891.13327087514
2041,283356.9637247892
2042,200040.91717331702
2043,166221.6976175694
2044,166247.0915648609
2045,214016.6630033047
2046,140455.62287462802
2047,144532.2163518544
2048,136217.8804600245
2049,136972.15794555465
2050,162654.98166397022
2051,108562.43027424344
2052,144497.22936438367
2053,145438.97738425687
2054,80204.63846588587
2055,159442.76546847128
2056,134323.33191008668
2057,124010.72163667064
2058,220468.07668551436
2059,139735.2473150499
2060,169734.94362764197
2061,168893.04264521901
2062,137375.93378839432
2063,109471.1364705951
2064,138044.32623123046
2065,123408.61397109633
2066,170182.14847137616
2067,121597.77799272625
2068,137246.6328366779
2069,88385.62591852252
2070,106831.04343017498
2071,82285.47816558715
2072,137967.94410266375
2073,133729.3696574558
2074,178919.52561200302
2075,147826.26250310935
2076,118885.6801110052
2077,149765.91163806207
2078,130746.95597724417
2079,130781.8552271664
2080,115378.94072448865
2081,120425.54397704746
2082,135123.795268218
2083,142982.97101369154
2084,109260.87100168894
2085,135798.60978270514
2086,115966.0769339244
2087,122268.95297933152
2088,107612.29111901589
2089,85070.26475913086
2090,127532.0519844707
2091,125600.14144539472
2092,129487.58859942171
2093,141782.3040124703
2094,148249.36438230705
2095,149671.91035615062
2096,90815.133454988
2097,92754.70202550637
2098,140536.54203501297
2099,59838.55711482774
2100,108577.52768696143
2101,132658.5056039668
2102,146948.91349460676
2103,104833.14326465063
2104,135554.4885538603
2105,125479.71333676549
2106,80468.97369014942
2107,203278.57055225046
2108,116620.90993226864
2109,116336.13984521199
2110,119618.2478236614
2111,145501.83585072812
2112,134326.5085759455
2113,121237.37417817803
2114,105646.74137224899
2115,145143.21170392365
2116,110562.9764170799
2117,139387.9728608492
2118,115652.34201409784
2119,104069.57520155553
2120,105809.3268598547
2121,97079.27516036751
2122,96652.22703168166
2123,94169.16839653782
2124,182301.52647269543
2125,134181.25271923802
2126,145803.47068541255
2127,145649.56794173544
2128,127821.37239322969
2129,96669.13108450206
2130,142880.08739385387
2131,153329.70525241573
2132,117163.42493363326
2133,113681.3027787524
2134,114265.60311921763
2135,104958.38721139386
2136,83862.6040826813
2137,118705.14577926933
2138,141209.66516976626
2139,152165.30035274712
2140,135919.162172227
2141,133251.75623241503
2142,135756.10515911115
2143,139800.12188374775
2144,114748.27444379966
2145,135357.4932524439
2146,150804.15082429626
2147,151095.9933172919
2148,128108.33498568316
2149,134695.53957570283
2150,212720.84772350374
2151,138823.76982026204
2152,163371.89781011926
2153,152573.89651696963
2154,108493.28079663763
2155,122680.38674577486
2156,209435.65693656483
2157,235874.94344868054
2158,226979.55134756066
2159,218820.7258016104
2160,172780.2376079356
2161,249992.91846183268
2162,431978.59407655126
2163,326161.8297368751
2164,251561.15701074532
2165,169257.2367509991
2166,146046.28760285507
2167,205868.80515565744
2168,206954.98751288545
2169,195061.44651800854
2170,219252.6811690831
2171,146413.36352961764
2172,142184.23180641723
2173,155934.32578674512
2174,231905.03012951213
2175,305047.0560202446
2176,307938.9920904937
2177,255213.0385911342
2178,231836.45789655406
2179,143796.55713359965
2180,174717.6251423828
2181,192286.75611202608
2182,225066.27390074186
2183,196751.87056246176
2184,139012.8617866201
2185,130832.46796148372
2186,145150.33699542776
2187,146695.97256586104
2188,155312.53140662712
2189,184325.96570100312
2190,87152.08249434471
2191,91559.61945893969
2192,87989.05854289267
2193,98811.28405681625
2194,98206.02484761627
2195,113268.86439052568
2196,111235.26388198804
2197,110994.27685794381
2198,150142.32457353632
2199,166443.81667535214
2200,126187.92428347378
2201,123606.447370121
2202,185463.18112885847
2203,153889.93973682495
2204,167866.33623543938
2205,107209.89067196514
2206,133995.9358634567
2207,218451.5395584839
2208,227727.2193302095
2209,175985.2668182444
2210,116098.79265213209
2211,110579.1345221903
2212,106395.9050159685
2213,103131.85642745995
2214,132458.64617641614
2215,103428.97417859372
2216,153673.90677220217
2217,75962.69217482735
2218,91209.53966179276
2219,64347.50108604951
2220,69228.43036886415
2221,270150.8678416038
2222,249492.3938225014
2223,260790.66084460175
2224,237258.2813649526
2225,136423.50137562
2226,177139.92926626987
2227,194014.9203099189
2228,264977.80044075224
2229,238175.3312769018
2230,164111.9173799999
2231,213778.2590116461
2232,172068.28121505654
2233,175198.80244095868
2234,231599.65518872914
2235,191852.0977730337
2236,281512.1671472104
2237,336224.8058888149
2238,203187.76731344598
2239,106792.99942701348
2240,165259.0243729176
2241,145796.34287382767
2242,135480.72043099676
2243,131544.97926071796
2244,91260.02571382429
2245,89161.9129095217
2246,137214.21852109642
2247,100067.56674021925
2248,125570.08563703886
2249,126382.24489184328
2250,137243.21463727512
2251,121673.50493109641
2252,176624.74325297255
2253,152727.92217001994
2254,176361.9490125164
2255,189922.702411448
2256,180481.68891027427
2257,187533.01427572093
2258,174526.2015780708
2259,176025.26316776036
2260,160571.3942981246
2261,185580.27098061508
2262,197363.9378831558
2263,309160.9668087071
2264,432251.1432581845
2265,156622.82014113403
2266,286800.7960017842
2267,349185.2641728736
2268,386807.72295132023
2269,164160.81781659785
2270,179580.24606174292
2271,249674.1749057664
2272,192551.20415521128
2273,167532.9816947664
2274,175408.86066680183
2275,163789.55162583824
2276,158614.05239183607
2277,193887.53125075652
2278,151045.4201419075
2279,124565.50319747151
2280,119802.03492076411
2281,171516.97367869216
2282,176217.27997622747
2283,94120.53607963104
2284,110211.423710566
2285,153028.0245052327
2286,126164.57901670289
2287,328734.1359258952
2288,267145.49725858745
2289,324904.58923056896
2290,423145.3219816777
2291,301329.153278984
2292,422269.0585031491
2293,450229.8657869472
2294,393360.3244969457
2295,436410.1290058743
2296,261112.57297208652
2297,275845.4243230746
2298,319757.41282645863
2299,315614.09858964686
2300,298876.40687687194
2301,266402.4794431929
2302,235799.8080214557
2303,247962.0439265706
2304,246535.37507786622
2305,184152.3287157973
2306,185848.08495776943
2307,184703.75612418642
2308,216514.75004630908
2309,280376.6191210202
2310,213200.5705300779
2311,193226.59679138652
2312,167274.03045963074
2313,174976.3857012356
2314,174076.5931891248
2315,172738.03616221566
2316,173623.1009435125
2317,180031.7963868218
2318,172151.202752137
2319,173342.3650364037
2320,183412.39659152788
2321,236985.04304047493
2322,167291.93323354181
2323,190564.73799169494
2324,169886.22505870843
2325,225278.7195245524
2326,167751.3736110683
2327,212568.56478544307
2328,220353.9882127321
2329,178020.97830899234
2330,177931.3303130092
2331,329844.50258762954
2332,374090.39806181815
2333,304772.1575502133
2334,261738.45898072343
2335,244896.3303500821
2336,308640.13150871353
2337,204946.22034249196
2338,269732.59743519576
2339,230498.6573123524
2340,378708.39319793717
2341,224682.47233202597
2342,238135.83179803504
2343,222770.20798527656
2344,239892.71014751217
2345,240128.01402606972
2346,212324.89082036712
2347,193927.1740212153
2348,230738.63087566354
2349,155439.7539286718
2350,265138.8687303456
2351,250247.97409723213
2352,246651.90244564688
2353,203238.52993195908
2354,107259.87456677412
2355,155705.9320078798
2356,154070.596083751
2357,202123.9825100731
2358,199854.98291248395
2359,119500.09423458525
2360,117742.83046701404
2361,138308.67550923268
2362,260490.6643398518
2363,133993.83825826272
2364,148123.85746156296
2365,209127.34463763065
2366,189188.05240828515
2367,225568.21023050213
2368,194828.16310121212
2369,219606.73009503706
2370,166717.1748813735
2371,168228.0831083585
2372,184795.20797157823
2373,254798.00711868133
2374,276133.5030428382
2375,242157.25010090458
2376,271720.6996953102
2377,325269.5458681706
2378,135832.52478757335
2379,181563.8367342808
2380,144234.23743651214
2381,160129.29948706017
2382,182500.23983002114
2383,218187.24798380528
2384,229988.5293506409
2385,152694.68877567363
2386,138805.77488901038
2387,135719.29824523683
2388,103998.90173658919
2389,128824.99836731037
2390,140158.52450566393
2391,132898.32180427108
2392,115306.64314574769
2393,161786.41260007705
2394,144000.02572645672
2395,190664.74681702128
2396,145878.16409810548
2397,204026.41349968876
2398,124336.4569494201
2399,52244.03626322762
2400,51530.94399306828
2401,116578.27649098213
2402,135735.9353334578
2403,131733.11275293588
2404,152422.9431508833
2405,160209.34785000744
2406,137159.24985856493
2407,126156.31452866705
2408,135986.32243738306
2409,136401.8688693927
2410,163985.45173061153
2411,119987.57364747665
2412,158160.78426220542
2413,140583.9265332977
2414,134008.44709908968
2415,132081.05350496125
2416,125261.2781300694
2417,127398.93058425307
2418,124628.80017167954
2419,131753.7936908648
2420,123611.44332274767
2421,144983.01172120232
2422,117866.14836069287
2423,124551.80047848696
2424,152897.50118623066
2425,166081.08913761796
2426,119678.73795426982
2427,139263.5246916934
2428,173669.6087936304
2429,119551.3384074584
2430,129013.3161738528
2431,105666.69896674044
2432,134682.20709099056
2433,144944.73374326344
2434,147416.85410183948
2435,154436.050121691
2436,108219.03998557612
2437,109033.61224803263
2438,123849.53190351752
2439,111978.56207406126
2440,122089.9565731684
2441,102829.24971214785
2442,104713.76582123438
2443,114128.4824066147
2444,130097.93624643826
2445,87728.67609440701
2446,129210.75089692275
2447,206673.1913673086
2448,140212.454477366
2449,108350.08994300762
2450,153110.6462002677
2451,119645.59608505148
2452,201922.76261867443
2453,99268.57311280826
2454,128643.13661158788
2455,106267.16379622665
2456,130850.03782527253
2457,113035.48977156555
2458,106281.29065782648
2459,108091.7067459119
2460,137051.35794059804
2461,118998.09064342253
2462,129418.38003072236
2463,121728.56932782441
2464,155366.7598709895
2465,124697.80243987913
2466,114429.76391008256
2467,162963.07103228447
2468,91905.2419897052
2469,89554.37227672817
2470,187512.02675485067
2471,192402.3280382774
2472,178060.33244866153
2473,114370.81922331415
2474,107007.97976169485
2475,229282.85310570122
2476,114986.25593059925
2477,131654.26833791056
2478,158709.37104735884
2479,112334.55995899976
2480,132085.99475694122
2481,124131.83171531503
2482,136608.73369704987
2483,115322.36121656749
2484,121549.43225711554
2485,125213.71791825707
2486,155093.19370689223
2487,183974.45405528045
2488,156002.24321974182
2489,147960.58004976946
2490,147623.25416807533
2491,97989.9702466985
2492,177413.98700859174
2493,147063.3695840317
2494,161256.28608667228
2495,106765.60766274169
2496,218120.3143478708
2497,144622.126721071
2498,110860.65577359145
2499,97587.49281605263
2500,126142.59806044435
2501,135805.40031221203
2502,145981.54766406896
2503,109750.67554217318
2504,173246.47736472706
2505,218744.23468367406
2506,256544.63616659443
2507,265261.50452418276
2508,257109.8338156299
2509,218342.45209293743
2510,229327.52059785216
2511,184614.66907043575
2512,215059.01775847058
2513,222757.42692114424
2514,242796.04488083927
2515,150266.62363533306
2516,158624.83305087787
2517,132605.86430160893
2518,140267.20037370038
2519,230350.8988371499
2520,204226.34331547352
2521,195615.57322743858
2522,214385.17666037177
2523,130352.80364412986
2524,139209.49787293104
2525,144454.44153567642
2526,140267.07037131468
2527,111197.71900926827
2528,129077.80561561306
2529,132331.95972323525
2530,112226.04816405503
2531,248533.7157013731
2532,229683.58892783866
2533,196656.22188841528
2534,234496.68588183183
2535,303899.3558657679
2536,229236.54015261313
2537,223112.23056837896
2538,185246.74866689942
2539,190964.96232192143
2540,171417.15752193565
2541,183615.77731901713
2542,164181.02008827182
2543,131809.84440053842
2544,131678.60414690434
2545,137807.2982373279
2546,139962.2358006796
2547,137499.06358743293
2548,151714.72707627888
2549,165404.30952941815
2550,506434.35873668
2551,144859.61056306955
2552,112668.5207962709
2553,86386.9123177576
2554,108248.98208140812
2555,103386.84125316064
2556,99916.91429718107
2557,122448.20604337
2558,156984.34623188342
2559,135464.69548293971
2560,122243.36647152287
2561,147130.66345307624
2562,124635.88634418501
2563,133224.06105447776
2564,166198.49884688528
2565,129033.9629336953
2566,147233.93960979307
2567,122832.82806386145
2568,178632.47441679402
2569,179595.09602323856
2570,116618.40572283062
2571,160987.4643148671
2572,188961.06300335337
2573,223934.63312165136
2574,257429.13128347282
2575,122611.71538474465
2576,129506.78601502684
2577,158024.92720371057
2578,98953.60695021095
2579,72006.54858520236
2580,136481.40649145964
2581,137721.24322879274
2582,107720.48529838625
2583,255049.96073830617
2584,163157.9321960805
2585,179521.744890522
2586,207503.626105097
2587,203660.17541579253
2588,155117.48760618558
2589,144980.81605873938
2590,236527.16824131546
2591,205387.7794260722
2592,226687.64880640875
2593,252920.17489850058
2594,184291.31659010795
2595,202377.80500003908
2596,320127.07891653717
2597,177344.07503493456
2598,261492.4501750693
2599,309349.3454197375
2600,141283.85273608155
2601,127192.82883076402
2602,89653.76197046757
2603,88740.20383055946
2604,89745.4285641037
2605,85959.34601603012
2606,146324.2533035265
2607,177067.07764640063
2608,194812.61545711887
2609,160206.35302346482
2610,110672.3791956995
2611,144450.0691038275
2612,151794.0122900391
2613,129978.35660906517
2614,122414.3387117796
2615,152502.70906486074
2616,135505.7305379383
2617,166632.94022681372
2618,188177.2829417111
2619,216537.98083885084
2620,180697.96628007918
2621,180609.62853319134
2622,183762.4108503402
2623,248535.8171326172
2624,277937.7492096955
2625,285454.0049268746
2626,165277.3842889836
2627,178336.14709445945
2628,419112.52731621807
2629,434179.57254523935
2630,345322.48177125084
2631,444246.64157950296
2632,387148.241233331
2633,309850.58004486474
2634,396199.08350528474
2635,150865.26187517087
2636,185606.40704608936
2637,166951.72057508567
2638,255059.00169265422
2639,185305.42566187648
2640,154424.7639524364
2641,107343.52077952297
2642,183286.62088721935
2643,103046.11207392435
2644,129412.77429794401
2645,97933.34014275084
2646,92866.81114068847
2647,99243.9888533853
2648,137061.4483910574
2649,141638.67414832738
2650,148155.8572410864
2651,151428.74927609414
2652,454718.04857728415
2653,245277.25100407645
2654,250411.98568920832
2655,355431.2209336282
2656,350453.6993022193
2657,329568.3225222809
2658,286621.8900294565
2659,289528.78798597626
2660,302038.42474811134
2661,340106.8930101852
2662,347531.2422218002
2663,272952.791512732
2664,281656.63289372635
2665,310738.8921364105
2666,284227.7481953674
2667,171310.99424427212
2668,181107.10300519623
2669,174604.15685210138
2670,282468.2971528502
2671,180896.8410286121
2672,181757.98316743405
2673,195002.15104468205
2674,191282.2445298579
2675,172066.97117770382
2676,188342.08193395814
2677,194451.2819538006
2678,262913.47862298257
2679,267600.02689485555
2680,264452.63257624046
2681,377646.7173853081
2682,306510.3367403159
2683,444943.8144246294
2684,297446.1092429638
2685,325820.40508994955
2686,259504.33715215995
2687,286369.06632167223
2688,229664.2185878736
2689,205726.98709953297
2690,471718.1850728496
2691,185702.29144671763
2692,114575.70120735279
2693,194222.4853951734
2694,106811.50034422819
2695,191686.58516234436
2696,187082.08558850977
2697,190995.19214297
2698,197984.63646815837
2699,173807.94648389745
2700,166506.78208802643
2701,154076.4888310372
2702,119241.44619785048
2703,135501.1390085104
2704,143027.25341795303
2705,126520.39649988626
2706,117356.00342836647
2707,128444.09466263097
2708,134826.9045089232
2709,108826.3701786824
2710,123417.50376961667
2711,276507.68835419905
2712,325396.40671258955
2713,176867.37675567524
2714,151277.49543933792
2715,169608.66787777832
2716,165529.3685314749
2717,177666.4954431272
2718,232779.01176609084
2719,156937.7316265465
2720,155726.8370973274
2721,144890.5793280336
2722,161635.03617295143
2723,146282.25769817404
2724,129471.48958059732
2725,135901.6173966722
2726,150120.9870522772
2727,168574.57302131612
2728,167369.75191134014
2729,155718.56631857544
2730,147207.47962816327
2731,114066.4046464341
2732,117591.28022485916
2733,161250.24509343738
2734,152106.2004123466
